TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
124.05,Credit,Branch,61.0,Doctor,220.0,1.0,7009.54,1
802.89,Debit,ATM,19.0,Student,175.0,1.0,1973.63,0
193.16,Debit,ATM,64.0,Retired,109.0,1.0,2304.56,1
541.52,Credit,Branch,48.0,Engineer,161.0,1.0,6087.24,1
20.17,Debit,ATM,77.0,Retired,86.0,1.0,3869.3699999999994,1
35.98,Credit,Branch,40.0,Doctor,133.0,1.0,11147.34,1
273.24,Debit,Branch,51.0,Retired,173.0,1.0,2202.21,1
663.45,Debit,ATM,67.0,Retired,147.0,1.0,5897.29,1
343.86,Debit,Branch,57.0,Engineer,70.0,1.0,3278.65,1
69.38,Debit,Branch,69.0,Doctor,280.0,2.0,12072.11,1
75.43,Debit,ATM,77.0,Retired,266.0,1.0,1441.86,1
414.64,Debit,Branch,32.0,Doctor,74.0,1.0,7253.22,0
86.79,Debit,Branch,33.0,Doctor,166.0,1.0,8795.37,1
1105.88,Debit,ATM,34.0,Engineer,36.0,1.0,2636.32,0
14.1,Debit,Branch,45.0,Engineer,73.0,1.0,6949.21,1
63.330000000000005,Credit,Branch,23.0,Student,123.99999999999999,1.0,792.33,0
606.27,Debit,Branch,29.0,Doctor,42.00000000000001,1.0,9668.78,1
4.47,Debit,Branch,27.0,Student,132.0,1.0,1381.75,0
289.01,Debit,Online,66.0,Retired,96.0,1.0,4226.26,1
338.69,Debit,Branch,18.0,Student,169.0,1.0,1137.89,0
97.73,Debit,Branch,69.0,Doctor,156.0,1.0,7885.209999999999,1
1021.16,Debit,ATM,20.0,Student,104.0,1.0,9427.06,0
27.61,Credit,ATM,54.0,Retired,26.0,1.0,3679.64,1
284.17,Debit,ATM,51.0,Retired,189.0,1.0,3479.56,1
76.21,Debit,Branch,22.0,Student,69.00000000000001,1.0,664.9299999999998,0
334.79,Credit,Branch,69.0,Doctor,292.0,1.0,624.0899999999999,1
584.51,Debit,ATM,74.0,Retired,75.99999999999999,1.0,3254.56,1
432.18,Debit,Branch,18.0,Student,162.0,1.0,678.8299999999999,0
134.55,Debit,Online,59.0,Doctor,165.0,1.0,14852.42,1
61.66,Debit,ATM,26.0,Student,86.0,1.0,5705.4,0
12.35,Debit,Branch,25.0,Student,22.0,1.0,1846.85,0
213.25,Debit,Branch,25.0,Student,63.0,1.0,677.7899999999998,0
34.93,Debit,Branch,31.0,Engineer,72.0,1.0,2810.37,0
959.48,Debit,Branch,67.0,Doctor,36.0,1.0,10631.43,1
335.68,Debit,Online,24.0,Student,142.0,1.0,1188.95,0
423.96,Debit,ATM,43.0,Doctor,75.0,1.0,8374.38,1
361.38,Credit,Online,72.0,Retired,71.0,3.0,4972.92,1
220.82,Debit,Branch,42.0,Engineer,30.999999999999996,1.0,4298.13,0
717.36,Credit,Online,22.0,Student,138.0,1.0,514.88,0
406.12,Debit,ATM,42.0,Doctor,106.0,1.0,10501.53,1
427.83,Debit,ATM,47.0,Engineer,29.000000000000004,1.0,3293.06,1
416.62,Credit,Online,26.0,Student,67.0,1.0,9700.9,0
21.9,Debit,ATM,28.0,Student,30.0,1.0,1052.27,0
717.74,Credit,Online,42.0,Engineer,168.00000000000003,1.0,8375.16,1
393.68,Debit,ATM,55.0,Doctor,141.0,1.0,10135.88,1
281.91,Debit,Branch,25.0,Student,269.0,1.0,225.53,0
239.85,Debit,ATM,70.0,Retired,50.00000000000001,1.0,1477.63,1
237.84,Debit,Branch,26.0,Student,16.0,1.0,8932.39,0
459.29,Credit,Online,64.0,Retired,109.0,1.0,1006.12,1
196.49,Debit,Branch,41.0,Engineer,65.0,1.0,7516.560000000001,1
21.23,Debit,ATM,23.0,Student,103.0,4.0,319.18,0
95.23,Debit,Online,20.0,Student,60.00000000000001,3.0,966.8799999999999,0
344.87,Debit,Branch,58.0,Retired,25.000000000000004,1.0,7447.44,1
129.62,Credit,ATM,23.0,Student,123.99999999999999,1.0,620.28,0
16.53,Debit,ATM,21.0,Student,220.0,1.0,707.95,0
277.02,Credit,ATM,46.0,Doctor,227.0,1.0,8586.38,1
13.02,Debit,Branch,51.0,Doctor,42.00000000000001,1.0,6076.45,1
199.02,Debit,ATM,22.0,Student,185.0,1.0,793.6299999999999,0
684.5,Debit,Branch,29.0,Doctor,75.99999999999999,1.0,6258.63,0
1173.74,Credit,Online,61.0,Doctor,61.00000000000001,1.0,10456.24,1
45.92,Debit,ATM,26.0,Student,22.999999999999996,1.0,544.56,0
761.73,Debit,ATM,19.0,Student,26.999999999999996,1.0,151.28,0
331.38,Debit,ATM,42.0,Engineer,122.0,1.0,844.5499999999998,0
602.8,Debit,Branch,60.0,Retired,173.0,1.0,7417.69,1
64.12,Credit,Branch,57.0,Doctor,222.0,1.0,1029.09,1
57.38,Debit,Online,28.0,Student,86.0,1.0,899.5199999999999,0
94.64,Credit,ATM,28.0,Student,144.0,1.0,586.76,0
155.56,Credit,Branch,19.0,Student,64.0,1.0,129.79,0
301.39,Credit,Online,47.0,Doctor,104.0,1.0,10548.58,1
136.31,Debit,Online,74.0,Retired,65.0,1.0,4384.95,1
4.39,Debit,ATM,26.0,Student,63.0,1.0,1429.61,0
429.25,Debit,Online,29.0,Engineer,107.0,1.0,5019.68,0
138.54,Credit,Branch,60.0,Engineer,93.0,1.0,8274.77,1
33.03,Debit,Branch,21.0,Student,28.0,1.0,935.8800000000001,0
76.39,Debit,Online,30.0,Doctor,80.0,1.0,11584.32,1
25.32,Debit,ATM,19.0,Student,25.000000000000004,1.0,1642.34,0
330.91,Debit,ATM,36.0,Engineer,28.0,1.0,6481.35,0
153.55,Debit,Online,37.0,Doctor,16.0,1.0,5619.91,0
217.61,Debit,Online,27.0,Student,120.0,1.0,1661.1,0
131.69,Credit,Branch,53.0,Engineer,59.00000000000001,1.0,2958.43,1
953.17,Debit,Online,60.0,Retired,84.00000000000001,1.0,3506.11,1
68.49,Debit,Online,67.0,Retired,49.0,1.0,6683.31,1
1493.0,Debit,ATM,69.0,Retired,151.0,1.0,1619.16,1
470.62,Debit,Branch,57.0,Doctor,127.0,1.0,12470.62,1
385.35,Debit,Branch,38.0,Doctor,269.0,1.0,5184.13,0
74.72,Debit,Online,26.0,Student,132.0,1.0,165.75,0
352.03,Credit,Online,27.0,Student,219.0,1.0,4846.68,0
275.87,Debit,ATM,25.0,Student,112.0,1.0,1697.58,0
90.94,Credit,ATM,63.0,Retired,56.0,1.0,3896.08,1
206.25,Debit,ATM,74.0,Retired,56.0,1.0,3651.07,1
116.76,Debit,ATM,51.0,Engineer,212.0,1.0,4480.43,1
91.5,Debit,ATM,47.0,Doctor,77.0,1.0,667.6599999999999,0
489.31000000000006,Debit,Branch,43.0,Engineer,36.0,1.0,5595.22,1
1664.33,Debit,Branch,18.0,Student,65.0,1.0,1588.31,0
414.49,Credit,Online,58.0,Doctor,107.99999999999999,1.0,12709.58,1
315.13,Debit,Branch,30.0,Engineer,143.0,1.0,6570.94,0
28.38,Debit,Branch,45.0,Doctor,260.0,1.0,8892.62,1
456.05,Debit,Branch,68.0,Doctor,20.0,1.0,11729.51,1
277.22,Debit,Branch,35.0,Doctor,41.0,1.0,12104.51,1
54.84,Debit,Online,52.0,Retired,123.99999999999999,1.0,3495.51,1
29.92,Credit,Online,68.0,Doctor,63.0,1.0,7855.01,1
133.06,Debit,Online,35.0,Engineer,143.0,1.0,8843.44,1
332.06,Debit,ATM,29.0,Doctor,221.0,4.0,11826.52,1
14.34,Credit,Online,67.0,Retired,24.0,1.0,7932.509999999999,1
468.32,Debit,Online,69.0,Retired,151.99999999999997,1.0,4710.04,1
582.17,Debit,Branch,57.0,Engineer,135.0,1.0,7310.83,1
245.62,Debit,Branch,23.0,Student,127.0,1.0,1879.8200000000002,0
981.9,Credit,Online,43.0,Doctor,112.0,1.0,9018.33,1
83.6,Debit,ATM,47.0,Doctor,192.0,1.0,13899.24,1
331.22,Credit,Branch,61.0,Doctor,161.0,1.0,12613.25,1
57.49,Credit,Online,24.0,Student,177.0,1.0,765.1499999999999,0
85.58,Debit,ATM,55.0,Engineer,60.00000000000001,1.0,7794.84,1
157.56,Debit,Branch,43.0,Doctor,159.0,1.0,7541.160000000001,1
230.3,Debit,Online,46.0,Engineer,24.0,1.0,8356.88,1
305.92,Debit,ATM,72.0,Retired,88.0,1.0,1445.47,1
942.7,Debit,Online,35.0,Engineer,29.000000000000004,1.0,5141.32,0
116.33,Debit,Branch,27.0,Student,144.0,1.0,1696.15,0
537.71,Credit,Online,19.0,Student,175.0,1.0,1806.08,0
538.17,Credit,Branch,27.0,Engineer,252.0,1.0,5908.04,0
219.44,Debit,Online,42.0,Engineer,22.999999999999996,1.0,4207.27,0
61.62,Debit,Online,57.0,Doctor,18.999999999999996,1.0,8365.37,1
58.77,Debit,Online,27.0,Engineer,191.0,1.0,7261.7,0
538.13,Debit,ATM,62.0,Retired,165.0,1.0,5008.59,1
177.05,Debit,Branch,24.0,Student,235.0,1.0,4287.82,0
403.01,Debit,Online,63.0,Doctor,286.0,3.0,10513.52,1
719.76,Debit,Branch,19.0,Student,190.0,1.0,690.5199999999999,0
163.22,Debit,Online,26.0,Student,217.0,1.0,1788.27,0
242.85,Debit,Online,42.0,Engineer,93.0,1.0,4672.8,1
291.22,Credit,Online,41.0,Engineer,100.00000000000001,1.0,3677.63,0
56.52,Debit,ATM,42.0,Engineer,151.99999999999997,1.0,6911.2,1
195.8,Debit,Online,39.0,Doctor,186.0,1.0,12027.68,1
66.76,Credit,Branch,36.0,Doctor,44.0,1.0,184.72,0
190.9,Debit,Online,28.0,Student,40.0,1.0,101.25,0
106.99,Debit,Branch,38.0,Engineer,151.99999999999997,1.0,5771.4,0
655.81,Debit,ATM,55.0,Retired,164.0,2.0,4539.99,1
107.1,Credit,Online,25.0,Student,175.0,1.0,193.8,0
79.92,Debit,ATM,44.0,Engineer,274.0,2.0,9138.76,1
430.83,Debit,Branch,18.0,Student,292.0,1.0,941.4899999999999,0
235.34,Debit,Branch,26.0,Student,68.00000000000001,1.0,566.83,0
86.35,Credit,Branch,52.0,Retired,24.0,1.0,1550.48,1
337.99,Debit,ATM,70.0,Doctor,115.0,1.0,9038.63,1
577.13,Credit,Branch,40.0,Engineer,66.0,1.0,6640.51,1
213.33,Debit,ATM,52.0,Retired,161.0,1.0,5400.44,1
54.52,Debit,Branch,32.0,Doctor,164.0,1.0,6980.98,0
100.13,Debit,Branch,57.0,Doctor,168.00000000000003,1.0,5209.16,1
883.92,Credit,Online,53.0,Retired,129.0,1.0,2342.64,1
69.8,Credit,Branch,27.0,Student,138.0,1.0,136.77,0
768.94,Debit,Branch,64.0,Retired,53.00000000000001,1.0,6860.18,1
179.62,Debit,Online,24.0,Student,119.0,1.0,409.26,0
425.91,Debit,ATM,23.0,Student,47.0,1.0,383.58,0
263.34,Debit,ATM,64.0,Retired,55.0,1.0,2411.02,1
113.03,Credit,Online,36.0,Doctor,12.0,1.0,6756.13,0
11.02,Debit,Online,42.0,Doctor,42.00000000000001,1.0,7879.66,1
865.17,Debit,Branch,24.0,Student,161.0,1.0,9297.5,0
152.0,Debit,ATM,51.0,Engineer,63.0,1.0,7531.429999999999,1
270.39,Debit,ATM,25.0,Student,104.0,1.0,899.15,0
246.40999999999997,Debit,ATM,54.0,Retired,22.999999999999996,1.0,1431.6,1
336.84,Debit,ATM,22.0,Student,100.00000000000001,1.0,4500.26,0
261.45,Credit,Online,50.0,Engineer,96.0,1.0,6735.74,1
99.98,Credit,Online,73.0,Retired,151.99999999999997,1.0,3037.97,1
400.69,Debit,Online,32.0,Engineer,26.0,1.0,9040.33,1
411.47,Debit,ATM,26.0,Student,120.0,1.0,796.63,0
204.63,Debit,Online,52.0,Engineer,91.99999999999999,1.0,9199.52,1
421.56,Debit,Online,53.0,Engineer,144.0,1.0,8037.870000000001,1
193.38,Debit,ATM,18.0,Student,285.0,1.0,1081.79,0
377.04,Debit,ATM,34.0,Engineer,64.0,1.0,3812.87,0
54.1,Credit,Branch,28.0,Engineer,17.0,1.0,940.91,0
18.1,Debit,ATM,57.0,Retired,66.0,1.0,6474.34,1
408.62,Credit,Online,48.0,Engineer,159.0,1.0,2498.48,1
162.1,Debit,Branch,64.0,Doctor,221.0,1.0,9578.74,1
165.31,Debit,ATM,49.0,Doctor,28.0,1.0,7346.66,1
267.48,Debit,ATM,21.0,Student,159.0,2.0,811.86,0
856.9,Debit,Branch,36.0,Engineer,150.0,1.0,8579.69,1
433.9,Debit,Online,65.0,Doctor,37.0,1.0,9013.1,1
271.22,Credit,ATM,45.0,Doctor,87.0,1.0,6863.02,1
307.68,Credit,Online,75.0,Retired,162.0,1.0,2052.84,1
348.17,Debit,ATM,21.0,Student,181.0,1.0,1887.84,0
43.1,Debit,Branch,25.0,Student,102.0,1.0,6944.9,0
557.78,Credit,Branch,26.0,Student,102.0,1.0,1289.48,0
325.6,Debit,ATM,69.0,Doctor,88.0,1.0,13777.1,1
235.83,Credit,Online,53.0,Engineer,169.0,1.0,4120.75,1
603.54,Debit,Online,44.0,Doctor,26.0,1.0,10517.47,1
270.25,Debit,ATM,31.0,Engineer,42.00000000000001,1.0,5414.97,0
123.38,Debit,Online,59.0,Doctor,40.0,1.0,13542.41,1
577.12,Debit,ATM,39.0,Engineer,69.00000000000001,1.0,5265.88,0
92.24,Debit,Branch,60.0,Engineer,93.0,1.0,6937.48,1
856.21,Credit,Branch,33.0,Doctor,109.0,1.0,12690.79,1
251.54000000000002,Debit,Branch,48.0,Doctor,177.0,1.0,254.75,0
28.63,Debit,Branch,56.0,Retired,146.0,1.0,3382.91,1
185.97,Debit,Online,23.0,Student,18.999999999999996,1.0,1776.91,0
243.08000000000004,Credit,Online,24.0,Student,93.0,1.0,131.25,0
